,memberID,date,amount
7834,L100731,2022-10-05,1161
7835,L102590,2022-10-05,1272
7836,L100391,2022-10-05,733
7837,L101874,2022-10-06,392
7838,L101242,2022-10-06,1023
7839,L100342,2022-10-06,586
7840,L101974,2022-10-06,249
7841,L100390,2022-10-06,1033
7842,L101561,2022-10-06,789
7843,L101840,2022-10-06,1287
7844,L101077,2022-10-06,454
7845,L101894,2022-10-06,1598
7846,L102977,2022-10-06,1058
7847,L101042,2022-10-06,1427
7848,L101319,2022-10-06,481
7849,L103045,2022-10-06,788
7850,L103107,2022-10-06,303
7851,L101318,2022-10-06,671
7852,L101669,2022-10-06,1087
7853,L103184,2022-10-06,1049
7854,L100088,2022-10-06,706
7855,L100365,2022-10-06,1162
7856,L100355,2022-10-06,1096
7857,L102753,2022-10-06,970
7858,L100446,2022-10-06,549
7859,L100404,2022-10-06,714
7860,L101317,2022-10-06,1070
7861,L102236,2022-10-07,1336
7862,L101583,2022-10-07,1443
7863,L103161,2022-10-07,929
7864,L102091,2022-10-07,751
7865,L102134,2022-10-07,757
7866,L101243,2022-10-07,1320
7867,L103419,2022-10-07,1206
7868,L102261,2022-10-07,557
7869,L101581,2022-10-07,466
7870,L101666,2022-10-07,752
7871,L101971,2022-10-07,665
7872,L101863,2022-10-07,1441
7873,L100108,2022-10-07,731
7874,L100469,2022-10-07,1255
7875,L100707,2022-10-07,1463
7876,L103127,2022-10-07,665
7877,L101242,2022-10-07,1053
7878,L101586,2022-10-07,620
7879,L102765,2022-10-07,948
7880,L100993,2022-10-07,1700
7881,L101032,2022-10-07,908
7882,L101624,2022-10-07,1172
7883,L100458,2022-10-07,1334
7884,L103095,2022-10-07,859
7885,L101009,2022-10-07,691
7886,L102706,2022-10-07,817
7887,L101849,2022-10-07,720
7888,L101868,2022-10-07,1237
7889,L100977,2022-10-07,445
7890,L101289,2022-10-07,822
7891,L102724,2022-10-08,730
7892,L100707,2022-10-08,1528
7893,L102123,2022-10-08,1381
7894,L101932,2022-10-08,688
7895,L103212,2022-10-08,966
7896,L102586,2022-10-08,1055
7897,L100984,2022-10-08,293
7898,L101913,2022-10-08,1416
7899,L103153,2022-10-08,1153
7900,L100722,2022-10-08,599
7901,L103164,2022-10-08,968
7902,L101380,2022-10-08,540
7903,L101902,2022-10-08,1200
7904,L100371,2022-10-08,1478
7905,L100746,2022-10-08,708
7906,L102722,2022-10-08,1008
7907,L101628,2022-10-08,435
7908,L103165,2022-10-08,848
7909,L100127,2022-10-08,378
7910,L100440,2022-10-08,481
7911,L102529,2022-10-08,352
7912,L103190,2022-10-08,1126
7913,L103030,2022-10-08,1054
7915,L100053,2022-10-08,1076
7916,L101000,2022-10-08,1791
7917,L102539,2022-10-08,1081
7918,L103395,2022-10-08,1583
7919,L103081,2022-10-08,819
7920,L101087,2022-10-08,738
7921,L100120,2022-10-08,769
7922,L103085,2022-10-08,577
7923,L103039,2022-10-08,948
7924,L100775,2022-10-08,1685
7925,L103145,2022-10-08,1026
7926,L102561,2022-10-08,734
7927,L100976,2022-10-08,1233
7928,L103213,2022-10-08,598
7929,L101632,2022-10-08,884
7930,L100489,2022-10-09,544
7931,L101236,2022-10-09,815
7932,L103412,2022-10-09,1015
7933,L101579,2022-10-09,1139
7934,L101698,2022-10-09,620
7935,L102086,2022-10-09,514
7936,L102746,2022-10-09,1040
7937,L101615,2022-10-09,606
7938,L102290,2022-10-09,969
7939,L100733,2022-10-09,1491
7940,L103103,2022-10-09,934
7941,L101303,2022-10-09,345
7942,L101270,2022-10-09,988
7943,L102748,2022-10-09,1981
7944,L100399,2022-10-09,674
7945,L101002,2022-10-09,929
7946,L101309,2022-10-09,758
7947,L103033,2022-10-09,1995
7948,L103178,2022-10-09,1044
7949,L102541,2022-10-09,1096
7950,L100335,2022-10-09,1096
7951,L101006,2022-10-09,634
7952,L100404,2022-10-09,585
7953,L100087,2022-10-09,588
7954,L100409,2022-10-09,382
7955,L103081,2022-10-09,959
7956,L102094,2022-10-09,1415
7957,L103040,2022-10-09,347
7958,L101625,2022-10-09,655
7959,L100981,2022-10-09,892
7960,L103089,2022-10-09,1289
7961,L101037,2022-10-10,615
7962,L103108,2022-10-10,579
7963,L102551,2022-10-10,878
7964,L100416,2022-10-10,1178
7965,L102244,2022-10-10,759
7966,L100450,2022-10-10,848
7967,L101825,2022-10-10,376
7968,L101291,2022-10-10,366
7969,L103150,2022-10-10,1356
7971,L100370,2022-10-10,1300
7972,L100330,2022-10-10,1050
7973,L102254,2022-10-10,887
7974,L101044,2022-10-10,91
7975,L101637,2022-10-10,1150
7976,L102115,2022-10-10,1197
7977,L101601,2022-10-10,960
7978,L101862,2022-10-10,428
7979,L102285,2022-10-10,1123
7980,L102993,2022-10-10,830
7981,L100127,2022-10-10,399
7982,L102092,2022-10-10,617
7983,L102288,2022-10-10,1599
7984,L101863,2022-10-10,1426
7985,L100109,2022-10-10,1200
7987,L101891,2022-10-10,534
7988,L100754,2022-10-10,814
7989,L100084,2022-10-10,508
7990,L103128,2022-10-11,1280
7991,L100351,2022-10-11,791
7992,L101606,2022-10-11,679
7993,L100344,2022-10-11,551
7994,L101667,2022-10-11,1258
7995,L100765,2022-10-11,1052
7996,L100803,2022-10-11,571
7997,L101293,2022-10-11,1526
7998,L102997,2022-10-11,876
7999,L101278,2022-10-11,886
8000,L102280,2022-10-11,478
8001,L100088,2022-10-11,1051
8002,L103411,2022-10-11,604
8003,L101646,2022-10-11,1579
8004,L101282,2022-10-11,911
8005,L102083,2022-10-11,2043
8006,L100083,2022-10-11,851
8007,L101897,2022-10-11,1335
8008,L100474,2022-10-11,386
8009,L100081,2022-10-11,381
8010,L103371,2022-10-11,1351
8011,L100045,2022-10-11,653
8012,L100714,2022-10-11,907
8013,L100327,2022-10-11,773
8014,L101870,2022-10-11,1150
8015,L100060,2022-10-11,692
8016,L100330,2022-10-11,961
8017,L101336,2022-10-11,906
8018,L100428,2022-10-11,447
8019,L102245,2022-10-11,487
8020,L101679,2022-10-11,997
8021,L100482,2022-10-11,261
8022,L100146,2022-10-11,1229
8023,L101094,2022-10-11,1114
8024,L100324,2022-10-11,671
8025,L100981,2022-10-11,912
8026,L102733,2022-10-11,1270
8027,L100780,2022-10-11,647
8028,L103118,2022-10-11,279
8029,L102100,2022-10-12,1110
8030,L101635,2022-10-12,470
8031,L101005,2022-10-12,717
8032,L102583,2022-10-12,1391
8033,L101285,2022-10-12,1122
8034,L102719,2022-10-12,1208
8035,L101037,2022-10-12,637
8036,L101237,2022-10-12,953
8037,L102272,2022-10-12,610
8038,L102113,2022-10-12,810
8039,L101975,2022-10-12,1753
8040,L100432,2022-10-12,972
8041,L102306,2022-10-12,998
8042,L103075,2022-10-12,759
8043,L101846,2022-10-12,977
8044,L101280,2022-10-12,733
8046,L102999,2022-10-12,1091
8047,L100681,2022-10-12,2206
8048,L103132,2022-10-12,1144
8049,L101298,2022-10-12,1373
8050,L101346,2022-10-12,1566
8051,L100373,2022-10-12,946
8052,L103201,2022-10-12,737
8053,L102769,2022-10-12,243
8054,L100694,2022-10-12,298
8055,L101325,2022-10-12,844
8056,L100371,2022-10-12,1248
8057,L101580,2022-10-12,1078
8058,L100744,2022-10-12,699
8059,L101351,2022-10-12,506
8060,L102581,2022-10-12,1502
8061,L101008,2022-10-12,957
8062,L102763,2022-10-12,1138
8063,L101582,2022-10-12,692
8064,L102758,2022-10-12,552
8065,L102724,2022-10-13,652
8066,L103395,2022-10-13,1633
8067,L101344,2022-10-13,778
8068,L102114,2022-10-13,958
8069,L101561,2022-10-13,719
8070,L100713,2022-10-13,276
8071,L101559,2022-10-13,1331
8072,L101334,2022-10-13,841
8073,L101856,2022-10-13,1111
8075,L103121,2022-10-13,1148
8076,L100730,2022-10-13,1400
8077,L103083,2022-10-13,576
8078,L100345,2022-10-13,889
8079,L102102,2022-10-13,775
8080,L101260,2022-10-13,1131
8081,L102719,2022-10-13,1340
8082,L100467,2022-10-13,475
8083,L102708,2022-10-13,1060
8084,L101602,2022-10-13,1198
8085,L103020,2022-10-13,773
8086,L100993,2022-10-13,1723
8087,L100386,2022-10-13,1608
8088,L101062,2022-10-13,789
8089,L100060,2022-10-13,300
8090,L101291,2022-10-13,377
8091,L101865,2022-10-13,740
8092,L102574,2022-10-13,1051
8093,L101569,2022-10-13,1138
8094,L103199,2022-10-13,1316
8095,L103043,2022-10-13,517
8096,L101652,2022-10-13,873
8097,L102126,2022-10-13,1048
8098,L100420,2022-10-13,558
8099,L100353,2022-10-14,1015
8100,L101067,2022-10-14,911
8101,L100108,2022-10-14,735
8102,L101277,2022-10-14,1020
8103,L100424,2022-10-14,1054
8104,L100801,2022-10-14,665
8105,L100404,2022-10-14,613
8106,L103069,2022-10-14,1533
8107,L102082,2022-10-14,892
8108,L100382,2022-10-14,741
8109,L100303,2022-10-14,1513
8110,L100941,2022-10-14,1604
8111,L103124,2022-10-14,600
8112,L101271,2022-10-14,310
8113,L102577,2022-10-14,738
8114,L101082,2022-10-14,1105
8115,L100724,2022-10-14,682
8116,L100313,2022-10-14,273
8117,L101357,2022-10-14,1447
8118,L101358,2022-10-14,595
8119,L101249,2022-10-14,702
8120,L100969,2022-10-14,146
8122,L100105,2022-10-14,2053
8123,L102776,2022-10-14,757
8124,L101561,2022-10-14,785
8125,L101063,2022-10-14,1012
8126,L100952,2022-10-15,700
8127,L101345,2022-10-15,1106
8128,L102534,2022-10-15,1966
8129,L102108,2022-10-15,276
8130,L100319,2022-10-15,1249
8131,L102722,2022-10-15,1241
8132,L100381,2022-10-15,1834
8133,L100384,2022-10-15,537
8134,L101033,2022-10-15,575
8135,L101631,2022-10-15,868
8136,L101289,2022-10-15,578
8137,L101929,2022-10-15,797
8138,L101892,2022-10-15,950
8139,L103054,2022-10-15,494
8140,L102136,2022-10-15,1256
8141,L103107,2022-10-15,402
8142,L101877,2022-10-15,1753
8143,L102279,2022-10-15,495
8144,L100328,2022-10-15,549
8145,L101311,2022-10-15,609
8146,L100982,2022-10-15,882
8147,L101067,2022-10-15,763
8148,L100134,2022-10-15,979
8149,L103402,2022-10-15,308
8150,L102588,2022-10-15,774
8151,L101831,2022-10-15,548
8152,L100953,2022-10-15,1014
8153,L101014,2022-10-15,684
8154,L102123,2022-10-15,1449
8155,L101566,2022-10-15,740
8156,L100981,2022-10-15,758
8157,L101257,2022-10-15,746
8158,L101011,2022-10-15,824
8159,L100448,2022-10-16,1262
8160,L100438,2022-10-16,1514
8161,L102110,2022-10-16,140
8162,L101854,2022-10-16,419
8163,L100962,2022-10-16,404
8164,L101572,2022-10-16,990
8165,L103402,2022-10-16,451
8166,L103043,2022-10-16,838
8167,L100970,2022-10-16,549
8168,L101575,2022-10-16,672
8169,L100420,2022-10-16,640
8170,L101030,2022-10-16,742
8171,L101890,2022-10-16,1516
8172,L100350,2022-10-16,474
8173,L100082,2022-10-16,1123
8174,L103144,2022-10-16,523
8175,L103150,2022-10-16,1332
8176,L100425,2022-10-16,1385
8177,L100686,2022-10-16,2114
8178,L103145,2022-10-16,891
8179,L101026,2022-10-16,546
8180,L100136,2022-10-16,761
8181,L100423,2022-10-16,773
8182,L100076,2022-10-16,545
8183,L100322,2022-10-16,709
8184,L103023,2022-10-16,349
8185,L101604,2022-10-16,790
8186,L100341,2022-10-16,2001
8187,L100046,2022-10-16,1085
8188,L100967,2022-10-17,1320
8189,L101021,2022-10-17,731
8190,L100400,2022-10-17,730
8191,L103101,2022-10-17,625
8192,L102112,2022-10-17,792
8193,L102279,2022-10-17,213
8194,L100697,2022-10-17,1383
8195,L103156,2022-10-17,777
8196,L102549,2022-10-17,1495
8197,L101301,2022-10-17,1425
8198,L102240,2022-10-17,66
8199,L102076,2022-10-17,845
8200,L102796,2022-10-17,876
8201,L103093,2022-10-17,979
8202,L101364,2022-10-17,1263
8203,L101024,2022-10-17,1042
8204,L102585,2022-10-17,1232
8205,L102773,2022-10-17,806
8206,L100713,2022-10-17,626
8207,L101617,2022-10-17,845
8208,L100658,2022-10-17,1210
8209,L100989,2022-10-17,1588
8210,L100134,2022-10-17,867
8211,L101569,2022-10-17,1472
8212,L101636,2022-10-17,1697
8213,L100352,2022-10-17,1203
8214,L103062,2022-10-17,1052
8215,L100075,2022-10-17,704
8216,L101246,2022-10-17,651
8218,L100713,2022-10-18,622
8219,L102101,2022-10-18,1267
8220,L101256,2022-10-18,1162
8221,L103392,2022-10-18,1181
8222,L101876,2022-10-18,646
8223,L102231,2022-10-18,743
8224,L102311,2022-10-18,1775
8225,L100347,2022-10-18,934
8226,L101320,2022-10-18,236
8227,L101850,2022-10-18,207
8228,L100716,2022-10-18,1482
8229,L101911,2022-10-18,1142
8230,L100394,2022-10-18,1566
8231,L101613,2022-10-18,872
8232,L103416,2022-10-18,1292
8233,L102709,2022-10-18,274
8234,L100693,2022-10-18,1131
8235,L101047,2022-10-18,887
8236,L101038,2022-10-18,1133
8237,L103048,2022-10-18,375
8238,L102582,2022-10-18,2042
8239,L101872,2022-10-18,630
8240,L100690,2022-10-18,2094
8241,L101579,2022-10-18,1377
8242,L100720,2022-10-18,951
8243,L100940,2022-10-18,733
8244,L100673,2022-10-18,733
8245,L101625,2022-10-18,381
8246,L100979,2022-10-18,472
8247,L100740,2022-10-18,1029
8248,L101941,2022-10-18,994
8249,L102106,2022-10-18,803
8250,L103401,2022-10-18,1038
8251,L100704,2022-10-18,739
8252,L103096,2022-10-19,351
8253,L100297,2022-10-19,329
8254,L103080,2022-10-19,1811
8255,L103029,2022-10-19,1171
8256,L100727,2022-10-19,1150
8257,L100461,2022-10-19,989
8258,L103098,2022-10-19,1192
8259,L102122,2022-10-19,642
8260,L100104,2022-10-19,408
8261,L101606,2022-10-19,761
8262,L102775,2022-10-19,727
8263,L100702,2022-10-19,491
8264,L101603,2022-10-19,889
8265,L100081,2022-10-19,509
8266,L103041,2022-10-19,1066
8267,L103092,2022-10-19,744
8268,L102535,2022-10-19,979
8269,L102089,2022-10-19,804
8270,L100731,2022-10-19,1109
8271,L100714,2022-10-19,1018
8272,L102545,2022-10-19,1160
8273,L101942,2022-10-19,1207
8274,L101002,2022-10-19,994
8275,L102123,2022-10-19,1402
8276,L103399,2022-10-19,1425
8277,L101271,2022-10-20,512
8278,L103148,2022-10-20,1654
8279,L101939,2022-10-20,1526
8280,L101365,2022-10-20,1290
8281,L101589,2022-10-20,747
8282,L103066,2022-10-20,770
8283,L102289,2022-10-20,1024
8284,L102263,2022-10-20,611
8285,L100085,2022-10-20,856
8286,L100079,2022-10-20,826
8287,L102550,2022-10-20,868
8288,L102327,2022-10-20,1167
8289,L100672,2022-10-20,243
8290,L102265,2022-10-20,437
8291,L100995,2022-10-20,1397
8292,L100090,2022-10-20,428
8293,L102308,2022-10-20,1352
8294,L101644,2022-10-20,1048
8295,L102999,2022-10-20,1384
8296,L101342,2022-10-20,935
8297,L103397,2022-10-20,629
8298,L101620,2022-10-20,979
8299,L100070,2022-10-20,780
8300,L100302,2022-10-20,321
8301,L101358,2022-10-20,755
8302,L103128,2022-10-20,1298
8303,L101339,2022-10-20,1020
8304,L101922,2022-10-20,635
8305,L103123,2022-10-20,1434
8306,L101425,2022-10-20,1055
8307,L101345,2022-10-20,1216
8308,L101917,2022-10-20,1174
8309,L103088,2022-10-20,1068
8310,L100308,2022-10-20,592
8311,L102315,2022-10-20,1069
8312,L101029,2022-10-20,744
8313,L102246,2022-10-20,885
8314,L101629,2022-10-21,934
8315,L101882,2022-10-21,1502
8316,L100956,2022-10-21,450
8317,L103370,2022-10-21,1114
8318,L100351,2022-10-21,978
8319,L102783,2022-10-21,726
8320,L102782,2022-10-21,646
8321,L100693,2022-10-21,1048
8322,L102548,2022-10-21,1160
8323,L102090,2022-10-21,1366
8324,L100379,2022-10-21,197
8325,L103110,2022-10-21,792
8326,L101236,2022-10-21,1019
8327,L101572,2022-10-21,1070
8328,L100091,2022-10-21,876
8329,L101046,2022-10-21,1045
8330,L100090,2022-10-21,593
8331,L100395,2022-10-21,594
8332,L100958,2022-10-21,989
8333,L103006,2022-10-21,263
8334,L100663,2022-10-21,1107
8335,L102993,2022-10-21,797
8336,L103369,2022-10-21,1389
8337,L101234,2022-10-21,777
8338,L100998,2022-10-21,894
8339,L100305,2022-10-21,573
8340,L102261,2022-10-21,627
8341,L101612,2022-10-21,748
8342,L100294,2022-10-21,483
8343,L103139,2022-10-21,965
8344,L100108,2022-10-21,512
8345,L101268,2022-10-21,870
8346,L101987,2022-10-21,1418
8347,L102560,2022-10-21,651
8348,L100122,2022-10-21,1171
8349,L103006,2022-10-22,471
8350,L101000,2022-10-22,1817
8351,L100295,2022-10-22,513
8352,L101860,2022-10-22,653
8353,L101663,2022-10-22,1230
8354,L100300,2022-10-22,1009
8355,L100400,2022-10-22,749
8356,L102120,2022-10-22,1748
8357,L103033,2022-10-22,1868
8358,L102759,2022-10-22,598
8359,L102988,2022-10-22,576
8360,L101347,2022-10-22,1203
8361,L103413,2022-10-22,291
8362,L103114,2022-10-22,576
8363,L100462,2022-10-22,1549
8364,L100372,2022-10-22,1123
8366,L102556,2022-10-22,1014
8367,L101317,2022-10-22,1286
8368,L101839,2022-10-22,1268
8369,L100950,2022-10-22,1183
8370,L100678,2022-10-22,334
8371,L100692,2022-10-22,454
8372,L100146,2022-10-22,1046
8373,L101643,2022-10-22,1245
8374,L102255,2022-10-22,859
8375,L101574,2022-10-22,1416
8376,L101560,2022-10-22,1055
8377,L100661,2022-10-22,499
8378,L100409,2022-10-22,665
8379,L101646,2022-10-22,1427
8380,L100498,2022-10-22,841
8381,L103084,2022-10-22,860
8382,L101577,2022-10-22,566
8383,L100117,2022-10-23,814
8384,L101308,2022-10-23,788
8385,L100443,2022-10-23,183
8386,L100718,2022-10-23,1011
8387,L101052,2022-10-23,916
8388,L100383,2022-10-23,1230
8389,L103373,2022-10-23,1498
8390,L103135,2022-10-23,662
8391,L103061,2022-10-23,738
8392,L101266,2022-10-23,689
8393,L101048,2022-10-23,706
8394,L103059,2022-10-23,1244
8395,L103090,2022-10-23,1362
8396,L102082,2022-10-23,623
8397,L102133,2022-10-23,1349
8398,L101026,2022-10-23,763
8399,L100365,2022-10-23,1357
8400,L101823,2022-10-23,522
8401,L102238,2022-10-23,607
8402,L101282,2022-10-23,608
8403,L102766,2022-10-23,680
8404,L103188,2022-10-23,737
8405,L101031,2022-10-23,490
8406,L102095,2022-10-23,1079
8407,L100372,2022-10-23,1037
8408,L100667,2022-10-23,1109
8409,L100410,2022-10-23,1260
8410,L100706,2022-10-23,1284
8411,L100378,2022-10-23,519
8412,L100660,2022-10-23,354
8413,L100129,2022-10-23,1685
8414,L101886,2022-10-23,520
8415,L103040,2022-10-24,446
8416,L100737,2022-10-24,1145
8417,L100063,2022-10-24,701
8418,L100364,2022-10-24,1250
8419,L100447,2022-10-24,926
8420,L100146,2022-10-24,873
8421,L102567,2022-10-24,791
8422,L102713,2022-10-24,526
8423,L102563,2022-10-24,520
8424,L103118,2022-10-24,510
8425,L102759,2022-10-24,948
8426,L101929,2022-10-24,969
8427,L101013,2022-10-24,324
8428,L102977,2022-10-24,1008
8429,L100375,2022-10-24,319
8430,L100436,2022-10-24,1179
8431,L100750,2022-10-24,183
8432,L100087,2022-10-24,822
8433,L102731,2022-10-24,1677
8434,L103066,2022-10-24,801
8435,L101614,2022-10-24,557
8436,L100457,2022-10-24,762
8437,L101665,2022-10-24,871
8438,L101319,2022-10-24,317
8439,L101326,2022-10-24,929
8440,L103027,2022-10-24,1053
8441,L101579,2022-10-25,1115
8442,L100331,2022-10-25,1046
8443,L102781,2022-10-25,466
8444,L101309,2022-10-25,571
8445,L101024,2022-10-25,1142
8446,L101393,2022-10-25,645
8447,L100326,2022-10-25,1032
8448,L101089,2022-10-25,191
8449,L103015,2022-10-25,1392
8450,L100353,2022-10-25,995
8451,L101613,2022-10-25,931
8452,L100311,2022-10-25,696
8453,L101659,2022-10-25,1443
8454,L100054,2022-10-25,550
8455,L102237,2022-10-25,1097
8456,L101632,2022-10-25,933
8457,L101924,2022-10-25,555
8458,L102107,2022-10-25,909
8459,L102544,2022-10-25,783
8460,L101886,2022-10-25,555
8461,L102965,2022-10-25,1650
8462,L100097,2022-10-25,1015
8463,L100769,2022-10-25,647
8464,L100990,2022-10-25,413
8465,L100363,2022-10-25,834
8466,L101349,2022-10-25,929
8467,L100383,2022-10-25,1252
8468,L101887,2022-10-25,152
8469,L100661,2022-10-25,325
8470,L100344,2022-10-25,626
8471,L101016,2022-10-25,488
8472,L101002,2022-10-25,827
8473,L101020,2022-10-25,473
8474,L101655,2022-10-25,1010
8475,L102091,2022-10-25,756
8476,L100737,2022-10-25,1083
8477,L101883,2022-10-25,661
8478,L101061,2022-10-25,587
8479,L100453,2022-10-25,805
8480,L101060,2022-10-25,828
8481,L103377,2022-10-25,1267
8482,L101863,2022-10-26,1496
8483,L102977,2022-10-26,1034
8484,L102005,2022-10-26,707
8485,L102981,2022-10-26,777
8486,L100294,2022-10-26,434
8487,L102586,2022-10-26,1088
8488,L102969,2022-10-26,795
8489,L101851,2022-10-26,511
8490,L102540,2022-10-26,1098
8491,L100999,2022-10-26,341
8492,L103381,2022-10-26,1000
8493,L102321,2022-10-26,913
8494,L100368,2022-10-26,1845
8495,L101275,2022-10-26,1139
8496,L100949,2022-10-26,1026
8497,L103390,2022-10-26,1051
8498,L101582,2022-10-26,465
8499,L101934,2022-10-26,711
8500,L101065,2022-10-26,1113
8501,L100725,2022-10-26,916
8502,L101025,2022-10-26,916
8503,L100724,2022-10-26,556
8504,L100742,2022-10-26,921
8505,L103049,2022-10-26,421
8506,L101908,2022-10-26,681
8507,L103122,2022-10-26,490
8508,L100149,2022-10-26,720
8509,L100057,2022-10-27,888
8510,L100394,2022-10-27,1617
8511,L100128,2022-10-27,1529
8512,L100735,2022-10-27,608
8513,L101371,2022-10-27,558
8514,L100985,2022-10-27,1111
8515,L101048,2022-10-27,717
8516,L100752,2022-10-27,868
8517,L102528,2022-10-27,215
8518,L101091,2022-10-27,1236
8519,L103009,2022-10-27,567
8520,L101907,2022-10-27,1362
